region_id,region_name,state,date,doy,observed_ili,atypical_ili,anomaly_diff,forecast_expected,forecast_lower,forecast_upper
01083,Limestone County,AL,2020-04-12,103,,,0.0,1.7133295983,0.4863743653,2.9402848312
01017,Chambers County,AL,2020-04-12,103,,,,1.5333592682,0.2209848148,2.8457337216
01015,Calhoun County,AL,2020-04-12,103,,,0.0,1.4028409001,0.1527718896,2.6529099107
01013,Butler County,AL,2020-04-12,103,,,,1.8631922809,0.6868478284,3.0395367335
01023,Choctaw County,AL,2020-04-12,103,,,,2.2504685545,1.1523957126,3.3485413964
01021,Chilton County,AL,2020-04-12,103,,,,1.4376131377,0.3009048817,2.5743213937
01019,Cherokee County,AL,2020-04-12,103,,,0.0,1.5895986713,0.3102813201,2.8689160224
01003,Baldwin County,AL,2020-04-12,103,,,0.0,2.013096926,0.8912931652,3.1349006867
01001,Autauga County,AL,2020-04-12,103,,,0.0,1.5690833931,0.3861969844,2.7519698018
01005,Barbour County,AL,2020-04-12,103,,,,1.6536995229,0.3892099889,2.9181890569
01011,Bullock County,AL,2020-04-12,103,,,,1.3747757518,0.1507065891,2.5988449144
01009,Blount County,AL,2020-04-12,103,,,,1.3876059698,0.2039266359,2.5712853036
01007,Bibb County,AL,2020-04-12,103,,,,1.6790538172,0.5441188562,2.8139887783
01049,DeKalb County,AL,2020-04-12,103,,,,1.524254464,0.2571617164,2.7913472116
01025,Clarke County,AL,2020-04-12,103,,,,2.228508301,1.1048848142,3.3521317878
01043,Cullman County,AL,2020-04-12,103,,,0.0,1.6081302264,0.413808085,2.8024523678
01041,Crenshaw County,AL,2020-04-12,103,,,,1.4051768163,0.2263084036,2.5840452291
01039,Covington County,AL,2020-04-12,103,,,,1.4682760401,0.3154383882,2.6211136921
01047,Dallas County,AL,2020-04-12,103,,,,1.9587778633,0.844379864,3.0731758625
01045,Dale County,AL,2020-04-12,103,,,0.0,1.5362540401,0.2840431838,2.7884648965
01029,Cleburne County,AL,2020-04-12,103,,,,1.6810277415,0.4012967077,2.9607587753
01027,Clay County,AL,2020-04-12,103,,,,1.6873410713,0.4227992525,2.95188289
01037,Coosa County,AL,2020-04-12,103,,,,1.3893699718,0.2017061712,2.5770337724
01035,Conecuh County,AL,2020-04-12,103,,,,1.8627397778,0.7318553196,2.9936242361
01033,Colbert County,AL,2020-04-12,103,,,0.0,2.1056024981,0.9098025687,3.3014024275
01031,Coffee County,AL,2020-04-12,103,,,0.0,1.4710946446,0.2548552768,2.6873340124
01101,Montgomery County,AL,2020-04-12,103,,,0.0,1.3564733596,0.1946262254,2.5183204938
01117,Shelby County,AL,2020-04-12,103,,,0.0,1.6844894672,0.4807829587,2.8881959757
01119,Sumter County,AL,2020-04-12,103,,,,2.1862553191,1.1430299077,3.2294807306
01115,St. Clair County,AL,2020-04-12,103,,,0.0,1.5169749032,0.26873625,2.7652135565
01125,Tuscaloosa County,AL,2020-04-12,103,,,0.0,1.8724177771,0.7501087644,2.9947267899
01123,Tallapoosa County,AL,2020-04-12,103,,,,1.5656360712,0.2828133848,2.8484587576
01121,Talladega County,AL,2020-04-12,103,,,0.0,1.4934253091,0.2706711951,2.716179423
01113,Russell County,AL,2020-04-12,103,,,0.0,1.6050133741,0.3453330764,2.8646936718
01105,Perry County,AL,2020-04-12,103,,,,1.8427375931,0.7225699493,2.9629052369
01103,Morgan County,AL,2020-04-12,103,,,0.0,1.8428434645,0.6025439878,3.0831429412
01107,Pickens County,AL,2020-04-12,103,,,,2.2276072817,1.1671446329,3.2880699306
01111,Randolph County,AL,2020-04-12,103,,,0.0,1.7858779698,0.4766225668,3.0951333728
01109,Pike County,AL,2020-04-12,103,,,,1.2537853129,0.037875889,2.4696947368
01131,Wilcox County,AL,2020-04-12,103,,,,1.9224765674,0.81868591,3.0262672249
01129,Washington County,AL,2020-04-12,103,,,,2.2880368794,1.2072167521,3.3688570068
01127,Walker County,AL,2020-04-12,103,,,,1.7619590836,0.5497318745,2.9741862928
01133,Winston County,AL,2020-04-12,103,,,,1.8317949226,0.6223374951,3.0412523501
01127,Walker County,AL,2020-04-13,104,,,,1.7661076908,0.5538804816,2.9783348999
01129,Washington County,AL,2020-04-13,104,,,,2.2652061129,1.1843859856,3.3460262403
01123,Tallapoosa County,AL,2020-04-13,104,,,,1.5833309488,0.3005082624,2.8661536352
01125,Tuscaloosa County,AL,2020-04-13,104,,,0.0,1.8755177221,0.7532087093,2.9978267348
01131,Wilcox County,AL,2020-04-13,104,,,,1.917135657,0.8133449996,3.0209263144
01133,Winston County,AL,2020-04-13,104,,,,1.8229420347,0.6134846072,3.0323994622
01105,Perry County,AL,2020-04-13,104,,,,1.8632616072,0.7430939634,2.9834292511
01041,Crenshaw County,AL,2020-04-13,104,,,,1.4161170713,0.2372486586,2.594985484
01039,Covington County,AL,2020-04-13,104,,,,1.481420097,0.328582445,2.634257749
01045,Dale County,AL,2020-04-13,104,,,0.0,1.5502665298,0.2980556734,2.8024773861
01043,Cullman County,AL,2020-04-13,104,,,0.0,1.5992662445,0.4049441031,2.7935883859
01031,Coffee County,AL,2020-04-13,104,,,0.0,1.4909346924,0.2746953245,2.7071740602
01033,Colbert County,AL,2020-04-13,104,,,0.0,2.0887759812,0.8929760517,3.2845759106
01037,Coosa County,AL,2020-04-13,104,,,,1.3967497709,0.2090859702,2.5844135715
01035,Conecuh County,AL,2020-04-13,104,,,,1.8733990098,0.7425145516,3.0042834681
01055,Etowah County,AL,2020-04-13,104,,,0.0,1.4767319817,0.2467178451,2.7067461182
01059,Franklin County,AL,2020-04-13,104,,,,1.881662117,0.7046323315,3.0586919025
01057,Fayette County,AL,2020-04-13,104,,,,1.6634908046,0.4993175661,2.8276640431
01053,Escambia County,AL,2020-04-13,104,,,,1.9411449659,0.8282262371,3.0540636947
01047,Dallas County,AL,2020-04-13,104,,,,1.9564925541,0.8420945548,3.0708905533
01051,Elmore County,AL,2020-04-13,104,,,0.0,1.4093584563,0.2176782573,2.6010386553
01049,DeKalb County,AL,2020-04-13,104,,,,1.5120666967,0.2449739491,2.7791594443
01009,Blount County,AL,2020-04-13,104,,,,1.3801429693,0.1964636355,2.5638223031
01013,Butler County,AL,2020-04-13,104,,,,1.874536764,0.6981923114,3.0508812165
01011,Bullock County,AL,2020-04-13,104,,,,1.3881547048,0.1640855421,2.6122238675
01007,Bibb County,AL,2020-04-13,104,,,,1.6733060616,0.5383711005,2.8082410227
01001,Autauga County,AL,2020-04-13,104,,,0.0,1.5802940858,0.3974076771,2.7631804945
01003,Baldwin County,AL,2020-04-13,104,,,0.0,1.9942603894,0.8724566287,3.1160641501
01005,Barbour County,AL,2020-04-13,104,,,,1.6598925844,0.3954030504,2.9243821185
01025,Clarke County,AL,2020-04-13,104,,,,2.2192732467,1.0956497599,3.3428967335
01023,Choctaw County,AL,2020-04-13,104,,,,2.2328477713,1.1347749294,3.3309206132
01029,Cleburne County,AL,2020-04-13,104,,,,1.6720284296,0.3922973957,2.9517594634
01027,Clay County,AL,2020-04-13,104,,,,1.694040738,0.4294989192,2.9585825568
01017,Chambers County,AL,2020-04-13,104,,,,1.5333670859,0.2209926324,2.8457415393
01015,Calhoun County,AL,2020-04-13,104,,,0.0,1.400551827,0.1504828164,2.6506208376
01021,Chilton County,AL,2020-04-13,104,,,,1.4269208117,0.2902125558,2.5636290677
01019,Cherokee County,AL,2020-04-13,104,,,0.0,1.596417875,0.3171005239,2.8757352262
01061,Geneva County,AL,2020-04-13,104,,,,1.4288232519,0.1919632587,2.6656832452
01101,Montgomery County,AL,2020-04-13,104,,,0.0,1.3699988242,0.20815169,2.5318459584
01099,Monroe County,AL,2020-04-13,104,,,,1.8880348745,0.7561387036,3.0199310455
01103,Morgan County,AL,2020-04-13,104,,,0.0,1.8101726254,0.5698731487,3.0504721021
01093,Marion County,AL,2020-04-13,104,,,,1.7909255237,0.6234078122,2.9584432352
01095,Marshall County,AL,2020-04-13,104,,,0.0,1.4079052629,0.2225269766,2.5932835492
01097,Mobile County,AL,2020-04-13,104,,,0.0,2.1289621461,1.021260856,3.2366634363
01117,Shelby County,AL,2020-04-13,104,,,0.0,1.6778094298,0.4741029213,2.8815159384
01115,St. Clair County,AL,2020-04-13,104,,,0.0,1.512913947,0.2646752937,2.7611526003
01121,Talladega County,AL,2020-04-13,104,,,0.0,1.5048761004,0.2821219864,2.7276302143
01119,Sumter County,AL,2020-04-13,104,,,,2.1701444963,1.1269190848,3.2133699077
01109,Pike County,AL,2020-04-13,104,,,,1.2646486561,0.0487392323,2.48055808
01107,Pickens County,AL,2020-04-13,104,,,,2.2369171785,1.1764545296,3.2973798273
01113,Russell County,AL,2020-04-13,104,,,0.0,1.6063193324,0.3466390347,2.8659996301
01111,Randolph County,AL,2020-04-13,104,,,0.0,1.8020354547,0.4927800517,3.1112908577
01071,Jackson County,AL,2020-04-13,104,,,,1.6173827535,0.382227637,2.8525378699
01069,Houston County,AL,2020-04-13,104,,,0.0,1.3157656,0.0743668787,2.5571643212
01075,Lamar County,AL,2020-04-13,104,,,,2.0657721312,0.9491451981,3.1823990643
01073,Jefferson County,AL,2020-04-13,104,,,0.0,1.6635658848,0.471670983,2.8554607866
01063,Greene County,AL,2020-04-13,104,,,,2.2361869258,1.1424425624,3.3299312893
01067,Henry County,AL,2020-04-13,104,,,,1.6329439832,0.367265006,2.8986229604
01065,Hale County,AL,2020-04-13,104,,,,2.0658208391,0.9848954603,3.1467462178
01087,Macon County,AL,2020-04-13,104,,,,1.5809673597,0.3514629393,2.8104717801
01085,Lowndes County,AL,2020-04-13,104,,,,1.6346917095,0.4815330127,2.7878504063
01091,Marengo County,AL,2020-04-13,104,,,,2.1024942577,1.0141228352,3.1908656801
01089,Madison County,AL,2020-04-13,104,,,0.0,1.7076776414,0.4545747944,2.9607804883
01079,Lawrence County,AL,2020-04-13,104,,,,1.9149854425,0.7023112089,3.1276596762
01077,Lauderdale County,AL,2020-04-13,104,,,0.0,2.3570774575,1.1650972559,3.5490576592
01083,Limestone County,AL,2020-04-13,104,,,0.0,1.6890420287,0.4620867958,2.9159972617
01081,Lee County,AL,2020-04-13,104,,,0.0,1.4726891351,0.2041290265,2.7412492436
01105,Perry County,AL,2020-04-14,105,,,,1.8568773022,0.7367096583,2.977044946
01103,Morgan County,AL,2020-04-14,105,,,0.0,1.7946068395,0.5543073628,3.0349063162
01037,Coosa County,AL,2020-04-14,105,,,,1.3822422131,0.1945784125,2.5699060137
01109,Pike County,AL,2020-04-14,105,,,,1.2546392028,0.0387297789,2.4705486267
01035,Conecuh County,AL,2020-04-14,105,,,,1.8505696042,0.719685146,2.9814540624
01107,Pickens County,AL,2020-04-14,105,,,,2.2218968342,1.1614341854,3.282359483
01033,Colbert County,AL,2020-04-14,105,,,0.0,2.0513009135,0.855500984,3.2471008429
01097,Mobile County,AL,2020-04-14,105,,,0.0,2.0862848171,0.9785835269,3.1939861073
01041,Crenshaw County,AL,2020-04-14,105,,,,1.4114012252,0.2325328124,2.5902696379
01043,Cullman County,AL,2020-04-14,105,,,0.0,1.5774677707,0.3831456293,2.7717899121
01095,Marshall County,AL,2020-04-14,105,,,0.0,1.4040067211,0.2186284348,2.5893850074
01101,Montgomery County,AL,2020-04-14,105,,,0.0,1.3633939531,0.2015468189,2.5252410874
01039,Covington County,AL,2020-04-14,105,,,,1.4765953915,0.3237577395,2.6294330435
01099,Monroe County,AL,2020-04-14,105,,,,1.8558557297,0.7239595587,2.9877519006
01119,Sumter County,AL,2020-04-14,105,,,,2.1298385851,1.0866131736,3.1730639965
01025,Clarke County,AL,2020-04-14,105,,,,2.1835747934,1.0599513066,3.3071982802
01121,Talladega County,AL,2020-04-14,105,,,0.0,1.5025649067,0.2798107927,2.7253190206
01123,Tallapoosa County,AL,2020-04-14,105,,,,1.5750050521,0.2921823657,2.8578277385
01023,Choctaw County,AL,2020-04-14,105,,,,2.1916396371,1.0935667952,3.289712479
01111,Randolph County,AL,2020-04-14,105,,,0.0,1.7931959881,0.4839405851,3.102451391
01031,Coffee County,AL,2020-04-14,105,,,0.0,1.4877497686,0.2715104008,2.7039891364
01117,Shelby County,AL,2020-04-14,105,,,0.0,1.6828586065,0.479152098,2.8865651151
01115,St. Clair County,AL,2020-04-14,105,,,0.0,1.5196316247,0.2713929715,2.767870278
01029,Cleburne County,AL,2020-04-14,105,,,,1.6711655444,0.3914345106,2.9508965783
01113,Russell County,AL,2020-04-14,105,,,0.0,1.5818639403,0.3221836426,2.841544238
01027,Clay County,AL,2020-04-14,105,,,,1.6763438041,0.4118019853,2.9408856228
01057,Fayette County,AL,2020-04-14,105,,,,1.6357442712,0.4715710326,2.7999175097
01059,Franklin County,AL,2020-04-14,105,,,,1.8367301497,0.6597003642,3.0137599352
01073,Jefferson County,AL,2020-04-14,105,,,0.0,1.6567752248,0.464880323,2.8486701267
01077,Lauderdale County,AL,2020-04-14,105,,,0.0,2.3172312069,1.1252510052,3.5092114086
01055,Etowah County,AL,2020-04-14,105,,,0.0,1.477474686,0.2474605495,2.7074888226
01075,Lamar County,AL,2020-04-14,105,,,,2.0465490431,0.92992211,3.1631759761
01071,Jackson County,AL,2020-04-14,105,,,,1.6218407255,0.386685609,2.856995842
01067,Henry County,AL,2020-04-14,105,,,,1.6164927779,0.3508138007,2.8821717551
01063,Greene County,AL,2020-04-14,105,,,,2.2059017903,1.1121574269,3.2996461538
01065,Hale County,AL,2020-04-14,105,,,,2.0517331224,0.9708077437,3.1326585012
01069,Houston County,AL,2020-04-14,105,,,0.0,1.3013961374,0.0599974162,2.5427948587
01061,Geneva County,AL,2020-04-14,105,,,,1.4202139093,0.183353916,2.6570739025
01089,Madison County,AL,2020-04-14,105,,,0.0,1.7101403133,0.4570374664,2.9632431603
01047,Dallas County,AL,2020-04-14,105,,,,1.9255532301,0.8111552309,3.0399512294
01087,Macon County,AL,2020-04-14,105,,,,1.5666149515,0.3371105311,2.7961193719
01093,Marion County,AL,2020-04-14,105,,,,1.7608461932,0.5933284817,2.9283639046
01045,Dale County,AL,2020-04-14,105,,,0.0,1.5540475164,0.3018366601,2.8062583728
01091,Marengo County,AL,2020-04-14,105,,,,2.0661140684,0.9777426459,3.1544854908
01081,Lee County,AL,2020-04-14,105,,,0.0,1.4543286875,0.185768579,2.722888796
01053,Escambia County,AL,2020-04-14,105,,,,1.9049837573,0.7920650286,3.0179024861
01079,Lawrence County,AL,2020-04-14,105,,,,1.8756821058,0.6630078722,3.0883563394
01049,DeKalb County,AL,2020-04-14,105,,,,1.5167304566,0.249637709,2.7838232042
01085,Lowndes County,AL,2020-04-14,105,,,,1.6246654614,0.4715067646,2.7778241582
01051,Elmore County,AL,2020-04-14,105,,,0.0,1.3968725735,0.2051923746,2.5885527725
01083,Limestone County,AL,2020-04-14,105,,,0.0,1.6841917732,0.4572365402,2.9111470061
01011,Bullock County,AL,2020-04-14,105,,,,1.3808843074,0.1568151447,2.6049534701
01009,Blount County,AL,2020-04-14,105,,,,1.3806029467,0.1969236128,2.5642822805
01133,Winston County,AL,2020-04-14,105,,,,1.8013684454,0.5919110179,3.0108258729
01015,Calhoun County,AL,2020-04-14,105,,,0.0,1.3987613316,0.148692321,2.6488303421
01013,Butler County,AL,2020-04-14,105,,,,1.8631626392,0.6868181867,3.0395070917
01003,Baldwin County,AL,2020-04-14,105,,,0.0,1.951010093,0.8292063323,3.0728138537
01001,Autauga County,AL,2020-04-14,105,,,0.0,1.5915784691,0.4086920603,2.7744648778
01007,Bibb County,AL,2020-04-14,105,,,,1.6755424789,0.5406075178,2.8104774399
01005,Barbour County,AL,2020-04-14,105,,,,1.6359254809,0.3714359469,2.9004150149
01019,Cherokee County,AL,2020-04-14,105,,,0.0,1.5879609521,0.308643601,2.8672783032
01021,Chilton County,AL,2020-04-14,105,,,,1.4279384286,0.2912301726,2.5646466845
01127,Walker County,AL,2020-04-14,105,,,,1.7482344282,0.5360072191,2.9604616374
01125,Tuscaloosa County,AL,2020-04-14,105,,,0.0,1.8491581885,0.7268491757,2.9714672012
01129,Washington County,AL,2020-04-14,105,,,,2.2150770005,1.1342568731,3.2958971278
01017,Chambers County,AL,2020-04-14,105,,,,1.511618272,0.1992438186,2.8239927254
01131,Wilcox County,AL,2020-04-14,105,,,,1.8867629566,0.7829722992,2.990553614
01005,Barbour County,AL,2020-04-15,106,,,,1.6095798917,0.3450903577,2.8740694258
01019,Cherokee County,AL,2020-04-15,106,,,0.0,1.5713060779,0.2919887268,2.850623429
01053,Escambia County,AL,2020-04-15,106,,,,1.8821599319,0.7692412031,2.9950786606
01025,Clarke County,AL,2020-04-15,106,,,,2.145893512,1.0222700252,3.2695169988
01049,DeKalb County,AL,2020-04-15,106,,,,1.5250890054,0.2579962578,2.792181753
01007,Bibb County,AL,2020-04-15,106,,,,1.6837063149,0.5487713538,2.818641276
01051,Elmore County,AL,2020-04-15,106,,,0.0,1.370739369,0.17905917,2.562419568
01001,Autauga County,AL,2020-04-15,106,,,0.0,1.6007258042,0.4178393955,2.7836122129
01061,Geneva County,AL,2020-04-15,106,,,,1.4083017675,0.1714417743,2.6451617608
01021,Chilton County,AL,2020-04-15,106,,,,1.4298871097,0.2931788537,2.5665953657
01063,Greene County,AL,2020-04-15,106,,,,2.1889991523,1.0952547888,3.2827435157
01023,Choctaw County,AL,2020-04-15,106,,,,2.1714370747,1.0733642328,3.2695099166
01003,Baldwin County,AL,2020-04-15,106,,,0.0,1.9358073399,0.8140035792,3.0576111007
01055,Etowah County,AL,2020-04-15,106,,,0.0,1.4753102202,0.2452960837,2.7053243568
01059,Franklin County,AL,2020-04-15,106,,,,1.8185235785,0.641493793,2.995553364
01057,Fayette County,AL,2020-04-15,106,,,,1.619773113,0.4555998745,2.7839463515
01035,Conecuh County,AL,2020-04-15,106,,,,1.8342820296,0.7033975713,2.9651664878
01029,Cleburne County,AL,2020-04-15,106,,,,1.6806472211,0.4009161872,2.9603782549
01037,Coosa County,AL,2020-04-15,106,,,,1.3654043475,0.1777405469,2.5530681482
01013,Butler County,AL,2020-04-15,106,,,,1.8514738993,0.6751294468,3.0278183519
01017,Chambers County,AL,2020-04-15,106,,,,1.4836269874,0.1712525339,2.7960014408
01031,Coffee County,AL,2020-04-15,106,,,0.0,1.483777976,0.2675386082,2.7000173439
01033,Colbert County,AL,2020-04-15,106,,,0.0,2.0161291962,0.8203292667,3.2119291256
01015,Calhoun County,AL,2020-04-15,106,,,0.0,1.3919191383,0.1418501278,2.6419881489
01045,Dale County,AL,2020-04-15,106,,,0.0,1.5347548006,0.2825439442,2.786965657
01009,Blount County,AL,2020-04-15,106,,,,1.3847421813,0.2010628474,2.5684215151
01047,Dallas County,AL,2020-04-15,106,,,,1.9268113784,0.8124133791,3.0412093777
01039,Covington County,AL,2020-04-15,106,,,,1.4719152465,0.3190775945,2.6247528985
01043,Cullman County,AL,2020-04-15,106,,,0.0,1.5576880068,0.3633658654,2.7520101481
01041,Crenshaw County,AL,2020-04-15,106,,,,1.4042538067,0.2253853939,2.5831222194
01011,Bullock County,AL,2020-04-15,106,,,,1.3661638209,0.1420946582,2.5902329836
01027,Clay County,AL,2020-04-15,106,,,,1.6535107628,0.3889689441,2.9180525816
01125,Tuscaloosa County,AL,2020-04-15,106,,,0.0,1.8364142241,0.7141052114,2.9587232368
01123,Tallapoosa County,AL,2020-04-15,106,,,,1.5579823422,0.2751596558,2.8408050287
01121,Talladega County,AL,2020-04-15,106,,,0.0,1.5013623019,0.278608188,2.7241164159
01131,Wilcox County,AL,2020-04-15,106,,,,1.8617292428,0.7579385853,2.9655199002
01129,Washington County,AL,2020-04-15,106,,,,2.2084196195,1.1275994922,3.2892397468
01127,Walker County,AL,2020-04-15,106,,,,1.7391471224,0.5269199133,2.9513743316
01113,Russell County,AL,2020-04-15,106,,,0.0,1.5559961471,0.2963158494,2.8156764448
01111,Randolph County,AL,2020-04-15,106,,,0.0,1.7730238337,0.4637684308,3.0822792367
01119,Sumter County,AL,2020-04-15,106,,,,2.1003728765,1.0571474651,3.143598288
01117,Shelby County,AL,2020-04-15,106,,,0.0,1.6913433142,0.4876368057,2.8950498228
01115,St. Clair County,AL,2020-04-15,106,,,0.0,1.5127181992,0.2644795459,2.7609568525
01133,Winston County,AL,2020-04-15,106,,,,1.8051073072,0.5956498798,3.0145647347
01079,Lawrence County,AL,2020-04-15,106,,,,1.8736327515,0.6609585179,3.0863069851
01077,Lauderdale County,AL,2020-04-15,106,,,0.0,2.276842485,1.0848622833,3.4688226867
01085,Lowndes County,AL,2020-04-15,106,,,,1.6079589103,0.4548002135,2.7611176071
01081,Lee County,AL,2020-04-15,106,,,0.0,1.4286245696,0.160064461,2.6971846781
01083,Limestone County,AL,2020-04-15,106,,,0.0,1.6624162781,0.4354610451,2.889371511
01069,Houston County,AL,2020-04-15,106,,,0.0,1.2864507817,0.0450520604,2.5278495029
01067,Henry County,AL,2020-04-15,106,,,,1.5975237181,0.3318447409,2.8632026953
01065,Hale County,AL,2020-04-15,106,,,,2.0461293203,0.9652039416,3.1270546991
01075,Lamar County,AL,2020-04-15,106,,,,2.0367206482,0.9200937151,3.1533475813
01073,Jefferson County,AL,2020-04-15,106,,,0.0,1.6475320271,0.4556371252,2.8394269289
01071,Jackson County,AL,2020-04-15,106,,,,1.624748645,0.3895935286,2.8599037615
01103,Morgan County,AL,2020-04-15,106,,,0.0,1.7836555032,0.5433560265,3.02395498
01101,Montgomery County,AL,2020-04-15,106,,,0.0,1.3531477882,0.191300654,2.5149949225
01099,Monroe County,AL,2020-04-15,106,,,,1.8319432223,0.7000470514,2.9638393933
01107,Pickens County,AL,2020-04-15,106,,,,2.2178213013,1.1573586525,3.2782839501
01109,Pike County,AL,2020-04-15,106,,,,1.2418250347,0.0259156109,2.4577344586
01105,Perry County,AL,2020-04-15,106,,,,1.8578744866,0.7377068427,2.9780421304
01091,Marengo County,AL,2020-04-15,106,,,,2.0356582897,0.9472868672,3.1240297122
01087,Macon County,AL,2020-04-15,106,,,,1.5447335074,0.315229087,2.7742379278
01089,Madison County,AL,2020-04-15,106,,,0.0,1.7119292403,0.4588263934,2.9650320873
01097,Mobile County,AL,2020-04-15,106,,,0.0,2.0931900664,0.9854887763,3.2008913566
01093,Marion County,AL,2020-04-15,106,,,,1.7310945632,0.5635768517,2.8986122747
01095,Marshall County,AL,2020-04-15,106,,,0.0,1.4035276667,0.2181493804,2.588905953
01023,Choctaw County,AL,2020-04-16,107,,,,2.1445031903,1.0464303484,3.2425760323
01003,Baldwin County,AL,2020-04-16,107,,,0.0,1.9070705682,0.7852668075,3.0288743289
01019,Cherokee County,AL,2020-04-16,107,,,0.0,1.5598776338,0.2805602827,2.839194985
01021,Chilton County,AL,2020-04-16,107,,,,1.4244219783,0.2877137223,2.5611302343
01027,Clay County,AL,2020-04-16,107,,,,1.6260917145,0.3615498957,2.8906335332
01029,Cleburne County,AL,2020-04-16,107,,,,1.6523719337,0.3726408998,2.9321029675
01025,Clarke County,AL,2020-04-16,107,,,,2.1100706748,0.986447188,3.2336941616
01001,Autauga County,AL,2020-04-16,107,,,0.0,1.5863620067,0.403475598,2.7692484154
01011,Bullock County,AL,2020-04-16,107,,,,1.3481585573,0.1240893946,2.57222772
01005,Barbour County,AL,2020-04-16,107,,,,1.58945347,0.324963936,2.8539430041
01013,Butler County,AL,2020-04-16,107,,,,1.8255524952,0.6492080427,3.0018969478
01007,Bibb County,AL,2020-04-16,107,,,,1.6664720655,0.5315371044,2.8014070266
01009,Blount County,AL,2020-04-16,107,,,,1.3890967464,0.2054174125,2.5727760802
01017,Chambers County,AL,2020-04-16,107,,,,1.4572502157,0.1448757623,2.7696246691
01015,Calhoun County,AL,2020-04-16,107,,,0.0,1.3788806721,0.1288116616,2.6289496827
01055,Etowah County,AL,2020-04-16,107,,,0.0,1.4785255289,0.2485113924,2.7085396655
01097,Mobile County,AL,2020-04-16,107,,,0.0,2.0637489845,0.9560476943,3.1714502747
01099,Monroe County,AL,2020-04-16,107,,,,1.8069720866,0.6750759157,2.9388682576
01057,Fayette County,AL,2020-04-16,107,,,,1.6104879594,0.4463147208,2.7746611979
01091,Marengo County,AL,2020-04-16,107,,,,1.9964385298,0.9080671073,3.0848099523
01059,Franklin County,AL,2020-04-16,107,,,,1.7869456195,0.609915834,2.963975405
01095,Marshall County,AL,2020-04-16,107,,,0.0,1.3957610084,0.2103827221,2.5811392947
01093,Marion County,AL,2020-04-16,107,,,,1.7016248873,0.5341071758,2.8691425988
01051,Elmore County,AL,2020-04-16,107,,,0.0,1.3606576896,0.1689774906,2.5523378885
01105,Perry County,AL,2020-04-16,107,,,,1.8501962253,0.7300285815,2.9703638692
01107,Pickens County,AL,2020-04-16,107,,,,2.2071343201,1.1466716712,3.2675969689
01049,DeKalb County,AL,2020-04-16,107,,,,1.5438279858,0.2767352382,2.8109207334
01109,Pike County,AL,2020-04-16,107,,,,1.2222440136,0.0063345897,2.4381534374
01053,Escambia County,AL,2020-04-16,107,,,,1.8530926269,0.7401738981,2.9660113556
01101,Montgomery County,AL,2020-04-16,107,,,0.0,1.3372208511,0.1753737168,2.4990679853
01103,Morgan County,AL,2020-04-16,107,,,0.0,1.7761735369,0.5358740602,3.0164730136
01075,Lamar County,AL,2020-04-16,107,,,,2.0300815076,0.9134545745,3.1467084407
01065,Hale County,AL,2020-04-16,107,,,,2.0344936434,0.9535682647,3.1154190222
01063,Greene County,AL,2020-04-16,107,,,,2.1562571404,1.0625127769,3.2500015039
01077,Lauderdale County,AL,2020-04-16,107,,,0.0,2.2530321723,1.0610519706,3.445012374
01069,Houston County,AL,2020-04-16,107,,,0.0,1.2663263324,0.0249276111,2.5077250536
01073,Jefferson County,AL,2020-04-16,107,,,0.0,1.6426731679,0.4507782661,2.8345680698
01071,Jackson County,AL,2020-04-16,107,,,,1.6257737282,0.3906186117,2.8609288447
01067,Henry County,AL,2020-04-16,107,,,,1.566584314,0.3009053368,2.8322632912
01085,Lowndes County,AL,2020-04-16,107,,,,1.5871781855,0.4340194887,2.7403368823
01089,Madison County,AL,2020-04-16,107,,,0.0,1.6954662713,0.4423634244,2.9485691183
01087,Macon County,AL,2020-04-16,107,,,,1.5131887886,0.2836843682,2.742693209
01079,Lawrence County,AL,2020-04-16,107,,,,1.8414261189,0.6287518853,3.0541003525
01081,Lee County,AL,2020-04-16,107,,,0.0,1.4052451908,0.1366850823,2.6738052994
01083,Limestone County,AL,2020-04-16,107,,,0.0,1.6501629972,0.4232077642,2.8771182301
01061,Geneva County,AL,2020-04-16,107,,,,1.3882245838,0.1513645906,2.6250845771
01035,Conecuh County,AL,2020-04-16,107,,,,1.8146599913,0.6837755331,2.9455444496
01037,Coosa County,AL,2020-04-16,107,,,,1.3441295891,0.1564657885,2.5317933897
01133,Winston County,AL,2020-04-16,107,,,,1.7864672975,0.5770098701,2.995924725
01039,Covington County,AL,2020-04-16,107,,,,1.4494350974,0.2965974455,2.6022727494
01031,Coffee County,AL,2020-04-16,107,,,0.0,1.4627018021,0.2464624343,2.67894117
01033,Colbert County,AL,2020-04-16,107,,,0.0,1.9880112994,0.79221137,3.1838112289
01117,Shelby County,AL,2020-04-16,107,,,0.0,1.6755926782,0.4718861696,2.8792991867
01119,Sumter County,AL,2020-04-16,107,,,,2.0659167344,1.022691323,3.1091421459
01045,Dale County,AL,2020-04-16,107,,,0.0,1.51720238,0.2649915237,2.7694132364
01115,St. Clair County,AL,2020-04-16,107,,,0.0,1.506826766,0.2585881127,2.7550654192
01111,Randolph County,AL,2020-04-16,107,,,0.0,1.7519015177,0.4426461147,3.0611569207
01047,Dallas County,AL,2020-04-16,107,,,,1.8971842606,0.7827862613,3.0115822599
01113,Russell County,AL,2020-04-16,107,,,0.0,1.5297720971,0.2700917994,2.7894523948
